longditude;laditude;correlation
176.25;-83.75;-0.07249150385786128
178.75;-83.75;-0.06381973609125723
181.25;-83.75;-0.029692547638201346
183.75;-83.75;-0.0225256194273151
186.25;-83.75;-0.03245268106724978
188.75;-83.75;-0.03740956624926965
191.25;-83.75;-0.0008630626276549603
193.75;-83.75;0.000591167643394423
196.25;-83.75;0.058547809001638536
198.75;-83.75;0.030071370200579307
201.25;-83.75;0.021934619494758365
203.75;-83.75;-0.0033841516439555345
206.25;-83.75;0.0006381522818269357
208.75;-83.75;0.04791670759482408
211.25;-83.75;0.01913510723434713
213.75;-83.75;0.021179692404797907
216.25;-83.75;0.006527373192615816
218.75;-83.75;-0.0033148910483494533
221.25;-83.75;0.03423305928508413
223.75;-83.75;0.019507995927253108
226.25;-83.75;0.02054343197061223
228.75;-83.75;0.003678493650539434
231.25;-83.75;0.0017330161167787117
233.75;-83.75;0.0149655628565479
236.25;-83.75;0.03065178088284449
238.75;-83.75;0.024883217723044818
241.25;-83.75;0.04203263925488888
243.75;-83.75;-0.03799112994069598
246.25;-83.75;0.01827736260968804
248.75;-83.75;0.002271600096678293
251.25;-83.75;-0.0036118466151161604
253.75;-83.75;-0.01257096680686015
256.25;-83.75;-0.09461452260120437
258.75;-83.75;-0.10018522679731759
261.25;-83.75;-0.05963260442162844
263.75;-83.75;-0.0637560838346634
266.25;-83.75;-0.08636952494045146
268.75;-83.75;-0.08841944452368906
271.25;-83.75;-0.12527134298198292
273.75;-83.75;-0.07352406526759085
276.25;-83.75;-0.07097069467822141
278.75;-83.75;-0.04739891115528299
281.25;-83.75;-0.02853360764089206
283.75;-83.75;-0.05908000218184721
286.25;-83.75;-0.030770043964836215
288.75;-83.75;0.01271896273985204
291.25;-83.75;-0.04756531234307536
293.75;-83.75;-0.0360562469295298
296.25;-83.75;-0.0544289544123311
298.75;-83.75;-0.07945885022507564
301.25;-83.75;-0.04274706524910369
303.75;-83.75;-0.054037476927940815
306.25;-83.75;-0.04071223521743051
308.75;-83.75;-0.049877117933631025
311.25;-83.75;-0.06700033182187368
313.75;-83.75;-0.061669683487218074
316.25;-83.75;-0.04132472689886577
318.75;-83.75;-0.06786206416683178
