month;year;total;climadjust;anomaly;oni;maximum oni value;minimum oni value;condition;id
11;2007;25.17;26.7;-1.53;-1.5;-0.5566666722297668;-1.5;La Nina Event;695
12;2007;25.02;26.6;-1.58;-1.596666653951009;-0.8066666722297668;-1.596666653951009;La Nina Event;696
1;2008;24.87;26.55;-1.68;-1.6399999856948853;-1.0733333428700764;-1.6399999856948853;La Nina Event;697
2;2008;25.1;26.76;-1.66;-1.5166666507720947;-1.34333332379659;-1.6399999856948853;La Nina Event;698
3;2008;26.09;27.29;-1.21;-1.2866666714350383;-1.2866666714350383;-1.6399999856948853;La Nina Event;699
4;2008;26.84;27.83;-0.99;-1.0133333404858906;-1.0133333404858906;-1.6399999856948853;La Nina Event;700
5;2008;27.09;27.94;-0.84;-0.8366666634877523;-0.8366666634877523;-1.6399999856948853;La Nina Event;701
6;2008;27.04;27.73;-0.68;-0.6066666642824808;-0.6066666642824808;-1.5166666507720947;La Nina Event;702
7;2008;26.99;27.29;-0.3;-0.3700000047683716;-0.3700000047683716;-1.2866666714350383;Normal Conditions;703
8;2008;26.72;26.86;-0.13;-0.22666666905085245;-0.22666666905085245;-1.0133333404858906;Normal Conditions;704
9;2008;26.47;26.72;-0.25;-0.24333332975705466;-0.22666666905085245;-0.8366666634877523;Normal Conditions;705
10;2008;26.37;26.72;-0.35;-0.35333333412806195;-0.22666666905085245;-0.6066666642824808;Normal Conditions;706
11;2008;26.25;26.7;-0.46;-0.5566666722297668;-0.22666666905085245;-0.5566666722297668;Normal Conditions;707
12;2008;25.74;26.6;-0.86;-0.7366666694482168;-0.22666666905085245;-0.7366666694482168;Normal Conditions;708
1;2009;25.67;26.55;-0.89;-0.846666673819224;-0.24333332975705466;-0.846666673819224;Normal Conditions;709
2;2009;25.97;26.76;-0.79;-0.7933333317438761;-0.35333333412806195;-0.846666673819224;Normal Conditions;710
3;2009;26.6;27.29;-0.7;-0.6133333345254263;-0.5566666722297668;-0.846666673819224;La Nina Event;711
4;2009;27.48;27.83;-0.35;-0.32999999448657036;-0.32999999448657036;-0.846666673819224;Normal Conditions;712
5;2009;27.99;27.94;0.06;0.00666666900118192;0.00666666900118192;-0.846666673819224;Normal Conditions;713
6;2009;28.04;27.73;0.31;0.2833333301047484;0.2833333301047484;-0.7933333317438761;Normal Conditions;714
7;2009;27.77;27.29;0.48;0.4499999980131785;0.4499999980131785;-0.6133333345254263;Normal Conditions;715
8;2009;27.42;26.86;0.56;0.573333332935969;0.573333332935969;-0.32999999448657036;Normal Conditions;716
9;2009;27.4;26.72;0.68;0.7099999984105428;0.7099999984105428;0.00666666900118192;Normal Conditions;717
10;2009;27.61;26.72;0.89;1.0066666801770527;1.0066666801770527;0.2833333301047484;Normal Conditions;718
11;2009;28.15;26.7;1.45;1.3566666841506958;1.3566666841506958;0.4499999980131785;Normal Conditions;719
12;2009;28.33;26.6;1.73;1.5633333524068196;1.5633333524068196;0.573333332935969;El Nino Event;720
1;2010;28.06;26.55;1.51;1.496666669845581;1.5633333524068196;0.7099999984105428;El Nino Event;721
2;2010;28.01;26.76;1.25;1.2199999888737996;1.5633333524068196;1.0066666801770527;El Nino Event;722
3;2010;28.19;27.29;0.9;0.8433333237965902;1.5633333524068196;0.8433333237965902;El Nino Event;723
4;2010;28.21;27.83;0.38;0.35333332419395447;1.5633333524068196;0.35333332419395447;Normal Conditions;724
5;2010;27.72;27.94;-0.22;-0.17666666706403097;1.496666669845581;-0.17666666706403097;Normal Conditions;725
6;2010;27.04;27.73;-0.69;-0.6600000162919363;1.2199999888737996;-0.6600000162919363;Normal Conditions;726
7;2010;26.22;27.29;-1.07;-1.04666668176651;0.8433333237965902;-1.04666668176651;Normal Conditions;727
8;2010;25.47;26.86;-1.38;-1.346666693687439;0.35333332419395447;-1.346666693687439;Normal Conditions;728
9;2010;25.12;26.72;-1.59;-1.5533333619435628;-0.17666666706403097;-1.5533333619435628;Normal Conditions;729
10;2010;25.03;26.72;-1.69;-1.6400000254313152;-0.6600000162919363;-1.6400000254313152;La Nina Event;730
11;2010;25.06;26.7;-1.64;-1.6433333555857341;-1.04666668176651;-1.6433333555857341;La Nina Event;731
12;2010;25;26.6;-1.6;-1.59333332379659;-1.346666693687439;-1.6433333555857341;La Nina Event;732
1;2011;25.01;26.55;-1.54;-1.4166666666666667;-1.4166666666666667;-1.6433333555857341;La Nina Event;733
2;2011;25.66;26.76;-1.11;-1.1899999976158142;-1.1899999976158142;-1.6433333555857341;La Nina Event;734
3;2011;26.38;27.29;-0.92;-0.9300000071525574;-0.9300000071525574;-1.6433333555857341;La Nina Event;735
4;2011;27.07;27.83;-0.76;-0.7333333293596903;-0.7333333293596903;-1.59333332379659;La Nina Event;736
5;2011;27.41;27.94;-0.52;-0.5533333222071329;-0.5533333222071329;-1.4166666666666667;La Nina Event;737
6;2011;27.35;27.73;-0.38;-0.43999998768170673;-0.43999998768170673;-1.1899999976158142;Normal Conditions;738
7;2011;26.87;27.29;-0.42;-0.47999998927116394;-0.43999998768170673;-0.9300000071525574;Normal Conditions;739
8;2011;26.21;26.86;-0.64;-0.6199999948342642;-0.43999998768170673;-0.7333333293596903;Normal Conditions;740
9;2011;25.92;26.72;-0.8;-0.8299999833106995;-0.43999998768170673;-0.8299999833106995;Normal Conditions;741
10;2011;25.67;26.72;-1.05;-1.009999970595042;-0.43999998768170673;-1.009999970595042;Normal Conditions;742
11;2011;25.52;26.7;-1.18;-1.0933332840601604;-0.47999998927116394;-1.0933332840601604;Normal Conditions;743
12;2011;25.55;26.6;-1.05;-1.0333333015441895;-0.6199999948342642;-1.0933332840601604;La Nina Event;744
1;2012;25.68;26.55;-0.87;-0.8633333245913187;-0.8299999833106995;-1.0933332840601604;La Nina Event;745
2;2012;26.1;26.76;-0.67;-0.7166666785875956;-0.7166666785875956;-1.0933332840601604;La Nina Event;746
3;2012;26.69;27.29;-0.61;-0.5900000135103861;-0.5900000135103861;-1.0933332840601604;La Nina Event;747
4;2012;27.33;27.83;-0.49;-0.47333333889643353;-0.47333333889643353;-1.0333333015441895;Normal Conditions;748
5;2012;27.62;27.94;-0.32;-0.26333333427707356;-0.26333333427707356;-0.8633333245913187;Normal Conditions;749
6;2012;27.75;27.73;0.02;-0.01666666443149249;-0.01666666443149249;-0.7166666785875956;Normal Conditions;750
7;2012;27.54;27.29;0.25;0.24666666612029076;0.24666666612029076;-0.5900000135103861;Normal Conditions;751
8;2012;27.32;26.86;0.47;0.36666666467984516;0.36666666467984516;-0.47333333889643353;Normal Conditions;752
9;2012;27.1;26.72;0.38;0.3699999948342641;0.3699999948342641;-0.26333333427707356;Normal Conditions;753
10;2012;26.98;26.72;0.26;0.26333333055178326;0.3699999948342641;-0.01666666443149249;Normal Conditions;754
11;2012;26.86;26.7;0.15;0.05333333214124044;0.3699999948342641;0.05333333214124044;Normal Conditions;755
12;2012;26.35;26.6;-0.25;-0.20999998847643533;0.3699999948342641;-0.20999998847643533;Normal Conditions;756
1;2013;26.02;26.55;-0.53;-0.42999998728434247;0.3699999948342641;-0.42999998728434247;Normal Conditions;757
2;2013;26.25;26.76;-0.51;-0.42999998728434247;0.26333333055178326;-0.42999998728434247;Normal Conditions;758
3;2013;27.04;27.29;-0.25;-0.33666666348775226;0.05333333214124044;-0.42999998728434247;Normal Conditions;759
4;2013;27.58;27.83;-0.25;-0.3000000019868215;-0.20999998847643533;-0.42999998728434247;Normal Conditions;760
5;2013;27.53;27.94;-0.4;-0.36000000437100727;-0.3000000019868215;-0.42999998728434247;Normal Conditions;761
6;2013;27.3;27.73;-0.43;-0.40666666626930237;-0.3000000019868215;-0.42999998728434247;Normal Conditions;762
7;2013;26.9;27.29;-0.39;-0.399999996026357;-0.3000000019868215;-0.40666666626930237;Normal Conditions;763
8;2013;26.47;26.86;-0.38;-0.3166666626930237;-0.3000000019868215;-0.40666666626930237;Normal Conditions;764
9;2013;26.53;26.72;-0.18;-0.25333333512147266;-0.25333333512147266;-0.40666666626930237;Normal Conditions;765
10;2013;26.52;26.72;-0.2;-0.17333333690961203;-0.17333333690961203;-0.40666666626930237;Normal Conditions;766
11;2013;26.56;26.7;-0.14;-0.17000000178813934;-0.17000000178813934;-0.399999996026357;Normal Conditions;767
12;2013;26.43;26.6;-0.17;-0.26666667064030963;-0.17000000178813934;-0.3166666626930237;Normal Conditions;768
1;2014;26.06;26.55;-0.49;-0.42333334187666577;-0.17000000178813934;-0.42333334187666577;Normal Conditions;769
2;2014;26.15;26.76;-0.61;-0.46000000834465027;-0.17000000178813934;-0.46000000834465027;Normal Conditions;770
3;2014;27.02;27.29;-0.28;-0.26666667064030963;-0.17000000178813934;-0.46000000834465027;Normal Conditions;771
4;2014;27.91;27.83;0.09;0.04333333174387614;0.04333333174387614;-0.46000000834465027;Normal Conditions;772
5;2014;28.26;27.94;0.32;0.21333333353201547;0.21333333353201547;-0.46000000834465027;Normal Conditions;773
6;2014;27.96;27.73;0.23;0.1633333327869574;0.21333333353201547;-0.46000000834465027;Normal Conditions;774
7;2014;27.23;27.29;-0.06;0.046666668727993965;0.21333333353201547;-0.26666667064030963;Normal Conditions;775
8;2014;26.83;26.86;-0.03;0.06666666455566883;0.21333333353201547;0.04333333174387614;Normal Conditions;776
9;2014;27.01;26.72;0.29;0.23333332998057207;0.23333332998057207;0.046666668727993965;Normal Conditions;777
10;2014;27.16;26.72;0.44;0.49333332975705463;0.49333332975705463;0.046666668727993965;Normal Conditions;778
11;2014;27.46;26.7;0.75;0.6366666754086813;0.6366666754086813;0.046666668727993965;Normal Conditions;779
12;2014;27.32;26.6;0.72;0.6600000063578287;0.6600000063578287;0.06666666455566883;Normal Conditions;780
1;2015;27.06;26.55;0.51;0.5500000019868215;0.6600000063578287;0.23333332998057207;Normal Conditions;781
2;2015;27.18;26.76;0.42;0.4666666587193807;0.6600000063578287;0.4666666587193807;Normal Conditions;782
3;2015;27.77;27.29;0.47;0.5299999912579855;0.6600000063578287;0.4666666587193807;Normal Conditions;783
4;2015;28.53;27.83;0.7;0.6966666678587595;0.6966666678587595;0.4666666587193807;Normal Conditions;784
5;2015;28.85;27.94;0.92;0.9299999872843424;0.9299999872843424;0.4666666587193807;Normal Conditions;785
6;2015;28.9;27.73;1.17;1.1800000071525574;1.1800000071525574;0.4666666587193807;Normal Conditions;786
7;2015;28.75;27.29;1.45;1.5166666507720947;1.5166666507720947;0.5299999912579855;El Nino Event;787
8;2015;28.78;26.86;1.93;1.8600000143051147;1.8600000143051147;0.6966666678587595;El Nino Event;788
9;2015;28.92;26.72;2.2;2.163333296775818;2.163333296775818;0.9299999872843424;El Nino Event;789
10;2015;29.07;26.72;2.36;2.4233333269755044;2.4233333269755044;1.1800000071525574;El Nino Event;790
11;2015;29.41;26.7;2.71;2.5733333428700766;2.5733333428700766;1.5166666507720947;El Nino Event;791
12;2015;29.26;26.6;2.65;2.640000025431315;2.640000025431315;1.8600000143051147;El Nino Event;792
1;2016;29.11;26.55;2.56;2.4833333492279053;2.640000025431315;2.163333296775818;El Nino Event;793
2;2016;29;26.76;2.24;2.1366666555404663;2.640000025431315;2.1366666555404663;El Nino Event;794
3;2016;28.9;27.29;1.61;1.5833333333333333;2.640000025431315;1.5833333333333333;El Nino Event;795
4;2016;28.73;27.83;0.9;0.9366666674613953;2.640000025431315;0.9366666674613953;El Nino Event;796
5;2016;28.24;27.94;0.3;0.3899999962498744;2.4833333492279053;0.3899999962498744;Normal Conditions;797
6;2016;27.7;27.73;-0.03;-0.06666666207214196;2.1366666555404663;-0.06666666207214196;Normal Conditions;798
7;2016;26.82;27.29;-0.47;-0.35666666366159916;1.5833333333333333;-0.35666666366159916;Normal Conditions;799
8;2016;26.28;26.86;-0.57;-0.5366666615009308;0.9366666674613953;-0.5366666615009308;Normal Conditions;800
9;2016;26.15;26.72;-0.57;-0.6266666650772095;0.3899999962498744;-0.6266666650772095;Normal Conditions;801
10;2016;25.98;26.72;-0.74;-0.6899999976158142;-0.06666666207214196;-0.6899999976158142;Normal Conditions;802
11;2016;25.95;26.7;-0.76;-0.6666666666666666;-0.35666666366159916;-0.6899999976158142;Normal Conditions;803
12;2016;26.1;26.6;-0.5;-0.5633333325386047;-0.5366666615009308;-0.6899999976158142;La Nina Event;804
1;2017;26.12;26.55;-0.43;-0.33666666845480603;-0.33666666845480603;-0.6899999976158142;Normal Conditions;805
2;2017;26.68;26.76;-0.08;-0.16000000201165676;-0.16000000201165676;-0.6899999976158142;Normal Conditions;806
3;2017;27.33;27.29;0.03;0.05333333152035872;0.05333333152035872;-0.6666666666666666;Normal Conditions;807
4;2017;28.04;27.83;0.21;0.20000000235935053;0.20000000235935053;-0.5633333325386047;Normal Conditions;808
5;2017;28.3;27.94;0.36;0.30000000695387524;0.30000000695387524;-0.33666666845480603;Normal Conditions;809
6;2017;28.06;27.73;0.33;0.3133333424727122;0.3133333424727122;-0.16000000201165676;Normal Conditions;810
7;2017;27.54;27.29;0.25;0.1400000055631002;0.3133333424727122;0.05333333152035872;Normal Conditions;811
8;2017;26.7;26.86;-0.16;-0.11333333452542622;0.3133333424727122;-0.11333333452542622;Normal Conditions;812
9;2017;26.29;26.72;-0.43;-0.38333333532015484;0.3133333424727122;-0.38333333532015484;Normal Conditions;813
10;2017;26.15;26.72;-0.56;-0.649999996026357;0.3133333424727122;-0.649999996026357;Normal Conditions;814
11;2017;25.74;26.7;-0.96;-0.8366666634877523;0.1400000055631002;-0.8366666634877523;Normal Conditions;815
12;2017;25.62;26.6;-0.99;-0.9766666690508524;-0.11333333452542622;-0.9766666690508524;Normal Conditions;816
1;2018;25.57;26.55;-0.98;-0.9166666666666666;-0.38333333532015484;-0.9766666690508524;Normal Conditions;817
2;2018;25.98;26.76;-0.78;-0.8533333341280619;-0.649999996026357;-0.9766666690508524;La Nina Event;818
3;2018;26.5;27.29;-0.8;-0.6966666579246521;-0.6966666579246521;-0.9766666690508524;La Nina Event;819
4;2018;27.32;27.83;-0.51;-0.5033333351214727;-0.5033333351214727;-0.9766666690508524;La Nina Event;820
5;2018;27.74;27.94;-0.2;-0.21999999756614366;-0.21999999756614366;-0.9166666666666666;Normal Conditions;821
6;2018;27.77;27.73;0.05;-0.010000001639127731;-0.010000001639127731;-0.8533333341280619;Normal Conditions;822
7;2018;27.42;27.29;0.12;0.08666666721304257;0.08666666721304257;-0.6966666579246521;Normal Conditions;823
8;2018;26.95;26.86;0.09;0.2266666665673256;0.2266666665673256;-0.5033333351214727;Normal Conditions;824
9;2018;27.19;26.72;0.47;0.4866666595141093;0.4866666595141093;-0.21999999756614366;Normal Conditions;825
10;2018;27.62;26.72;0.9;0.7566666503747305;0.7566666503747305;-0.010000001639127731;Normal Conditions;826
11;2018;27.61;26.7;0.9;0.8966666460037231;0.8966666460037231;0.08666666721304257;Normal Conditions;827
12;2018;27.49;26.6;0.89;0.8133333126703898;0.8966666460037231;0.2266666665673256;Normal Conditions;828
1;2019;27.2;26.55;0.65;0.749999980131785;0.8966666460037231;0.4866666595141093;Normal Conditions;829
2;2019;27.48;26.76;0.71;0.7199999888737997;0.8966666460037231;0.7199999888737997;El Nino Event;830
3;2019;28.1;27.29;0.8;0.7099999984105428;0.8966666460037231;0.7099999984105428;El Nino Event;831
4;2019;28.45;27.83;0.62;0.6566666762034098;0.8133333126703898;0.6566666762034098;El Nino Event;832
5;2019;28.49;27.94;0.55;0.5400000015894572;0.749999980131785;0.5400000015894572;El Nino Event;833
6;2019;28.18;27.73;0.45;0.4499999980131785;0.7199999888737997;0.4499999980131785;Normal Conditions;834
7;2019;27.64;27.29;0.35;0.2799999937415123;0.7099999984105428;0.2799999937415123;Normal Conditions;835
8;2019;26.9;26.86;0.04;0.1433333307504654;0.6566666762034098;0.1433333307504654;Normal Conditions;836
9;2019;26.75;26.72;0.04;0.18666666249434152;0.5400000015894572;0.1433333307504654;Normal Conditions;837
10;2019;27.2;26.72;0.48;0.346666656434536;0.4499999980131785;0.1433333307504654;Normal Conditions;838
11;2019;27.23;26.7;0.52;0.5066666503747305;0.5066666503747305;0.1433333307504654;Normal Conditions;839
12;2019;27.12;26.6;0.52;0.546666661898295;0.546666661898295;0.1433333307504654;Normal Conditions;840
1;2020;27.16;26.55;0.6;0.49666666984558105;0.546666661898295;0.18666666249434152;Normal Conditions;841
2;2020;27.13;26.76;0.37;0.4833333392937978;0.546666661898295;0.346666656434536;Normal Conditions;842
3;2020;27.77;27.29;0.48;0.4033333361148834;0.546666661898295;0.4033333361148834;Normal Conditions;843
4;2020;28.19;27.83;0.36;0.1899999976158142;0.546666661898295;0.1899999976158142;Normal Conditions;844
5;2020;27.66;27.94;-0.27;-0.08333333333333333;0.49666666984558105;-0.08333333333333333;Normal Conditions;845
6;2020;27.39;27.73;-0.34;-0.3033333420753479;0.4833333392937978;-0.3033333420753479;Normal Conditions;846
7;2020;26.99;27.29;-0.3;-0.4099999964237213;0.4033333361148834;-0.4099999964237213;Normal Conditions;847
8;2020;26.27;26.86;-0.59;-0.5733333230018616;0.1899999976158142;-0.5733333230018616;Normal Conditions;848
9;2020;25.89;26.72;-0.83;-0.8899999856948853;-0.08333333333333333;-0.8899999856948853;Normal Conditions;849
10;2020;25.46;26.72;-1.25;-1.1666666467984517;-0.3033333420753479;-1.1666666467984517;Normal Conditions;850
11;2020;25.28;26.7;-1.42;-1.2733333110809326;-0.4099999964237213;-1.2733333110809326;Normal Conditions;851
12;2020;25.45;26.6;-1.15;-1.1899999777475994;-0.5733333230018616;-1.2733333110809326;La Nina Event;852
1;2021;25.55;26.55;-1;-1.049999992052714;-0.8899999856948853;-1.2733333110809326;La Nina Event;853
2;2021;25.76;26.76;-1;-0.9399999976158142;-0.9399999976158142;-1.2733333110809326;La Nina Event;854
3;2021;26.47;27.29;-0.82;-0.9099999964237213;-0.9099999964237213;-1.2733333110809326;La Nina Event;855
