longditude;laditude;oni_coefficient_minus_zero_lag
301.25;8.75;0.01000000000000000021
303.75;8.75;0.04000000000000000083
306.25;8.75;0.04000000000000000083
308.75;8.75;0.02000000000000000042
311.25;8.75;-0.05999999999999999778
313.75;8.75;0.01000000000000000021
316.25;8.75;0.000000000000000000
318.75;8.75;-0.01000000000000000021
321.25;8.75;-0.02000000000000000042
323.75;8.75;-0.04000000000000000083
326.25;8.75;-0.02999999999999999889
328.75;8.75;0.01000000000000000021
331.25;8.75;0.02999999999999999889
333.75;8.75;0.02999999999999999889
336.25;8.75;0.02999999999999999889
338.75;8.75;0.01000000000000000021
341.25;8.75;0.05999999999999999778
343.75;8.75;0.02999999999999999889
346.25;8.75;-0.05000000000000000278
348.75;8.75;-0.07000000000000000666
351.25;8.75;-0.02999999999999999889
353.75;8.75;-0.07000000000000000666
356.25;8.75;-0.05000000000000000278
358.75;8.75;-0.02999999999999999889
1.25;11.25;0.04000000000000000083
3.75;11.25;0.000000000000000000
6.25;11.25;-0.01000000000000000021
8.75;11.25;-0.01000000000000000021
11.25;11.25;-0.05000000000000000278
13.75;11.25;-0.05000000000000000278
16.25;11.25;-0.02999999999999999889
18.75;11.25;-0.01000000000000000021
21.25;11.25;-0.05999999999999999778
23.75;11.25;-0.01000000000000000021
26.25;11.25;-0.07000000000000000666
28.75;11.25;-0.02999999999999999889
31.25;11.25;-0.02999999999999999889
33.75;11.25;0.01000000000000000021
36.25;11.25;-0.02000000000000000042
38.75;11.25;-0.04000000000000000083
41.25;11.25;-0.01000000000000000021
43.75;11.25;-0.01000000000000000021
46.25;11.25;0.000000000000000000
48.75;11.25;0.04000000000000000083
51.25;11.25;0.02999999999999999889
53.75;11.25;0.04000000000000000083
56.25;11.25;0.02999999999999999889
58.75;11.25;0.01000000000000000021
61.25;11.25;0.02000000000000000042
63.75;11.25;0.05000000000000000278
66.25;11.25;0.04000000000000000083
68.75;11.25;0.04000000000000000083
71.25;11.25;-0.04000000000000000083
73.75;11.25;-0.05999999999999999778
76.25;11.25;-0.02000000000000000042
78.75;11.25;-0.02000000000000000042
81.25;11.25;0.02999999999999999889
83.75;11.25;0.02999999999999999889
86.25;11.25;-0.01000000000000000021
88.75;11.25;-0.04000000000000000083
91.25;11.25;-0.04000000000000000083
93.75;11.25;-0.05000000000000000278
96.25;11.25;-0.02999999999999999889
98.75;11.25;-0.02999999999999999889
101.25;11.25;-0.04000000000000000083
103.75;11.25;-0.02000000000000000042
106.25;11.25;-0.02000000000000000042
108.75;11.25;-0.02999999999999999889
111.25;11.25;0.1000000000000000056
113.75;11.25;-0.02000000000000000042
116.25;11.25;-0.02999999999999999889
118.75;11.25;-0.05999999999999999778
121.25;11.25;-0.02999999999999999889
123.75;11.25;-0.04000000000000000083
126.25;11.25;-0.01000000000000000021
128.75;11.25;0.01000000000000000021
131.25;11.25;-0.02000000000000000042
133.75;11.25;-0.02000000000000000042
136.25;11.25;-0.02000000000000000042
138.75;11.25;-0.02999999999999999889
141.25;11.25;-0.04000000000000000083
143.75;11.25;-0.04000000000000000083
146.25;11.25;-0.05000000000000000278
148.75;11.25;-0.04000000000000000083
151.25;11.25;-0.02999999999999999889
153.75;11.25;-0.07000000000000000666
156.25;11.25;-0.08000000000000000167
158.75;11.25;-0.02000000000000000042
161.25;11.25;-0.02000000000000000042
163.75;11.25;0.01000000000000000021
166.25;11.25;0.000000000000000000
168.75;11.25;-0.02000000000000000042
171.25;11.25;-0.02000000000000000042
173.75;11.25;0.01000000000000000021
176.25;11.25;0.02000000000000000042
178.75;11.25;0.07000000000000000666
181.25;11.25;0.07000000000000000666
183.75;11.25;0.08999999999999999667
186.25;11.25;0.05000000000000000278
188.75;11.25;0.02999999999999999889
191.25;11.25;0.01000000000000000021
193.75;11.25;0.000000000000000000
196.25;11.25;-0.01000000000000000021
198.75;11.25;0.05999999999999999778
201.25;11.25;0.08000000000000000167
203.75;11.25;0.04000000000000000083
206.25;11.25;0.02999999999999999889
208.75;11.25;0.04000000000000000083
211.25;11.25;0.05000000000000000278
213.75;11.25;0.02999999999999999889
216.25;11.25;0.02000000000000000042
218.75;11.25;-0.07000000000000000666
221.25;11.25;-0.05000000000000000278
223.75;11.25;-0.05000000000000000278
226.25;11.25;-0.02999999999999999889
228.75;11.25;-0.01000000000000000021
231.25;11.25;-0.02000000000000000042
233.75;11.25;-0.04000000000000000083
236.25;11.25;-0.02999999999999999889
238.75;11.25;0.05000000000000000278
241.25;11.25;0.05999999999999999778
243.75;11.25;0.02000000000000000042
246.25;11.25;0.05000000000000000278
248.75;11.25;0.01000000000000000021
251.25;11.25;-0.08999999999999999667
253.75;11.25;-0.1199999999999999956
256.25;11.25;-0.1499999999999999944
258.75;11.25;-0.1799999999999999933
261.25;11.25;-0.1199999999999999956
263.75;11.25;-0.1100000000000000006
266.25;11.25;-0.1499999999999999944
268.75;11.25;-0.08999999999999999667
271.25;11.25;-0.02999999999999999889
273.75;11.25;-0.05000000000000000278
276.25;11.25;-0.05999999999999999778
278.75;11.25;0.02999999999999999889
281.25;11.25;0.04000000000000000083
283.75;11.25;0.02000000000000000042
286.25;11.25;0.02999999999999999889
288.75;11.25;0.01000000000000000021
291.25;11.25;0.02999999999999999889
293.75;11.25;-0.1000000000000000056
296.25;11.25;0.07000000000000000666
298.75;11.25;0.05999999999999999778
301.25;11.25;0.01000000000000000021
303.75;11.25;-0.01000000000000000021
306.25;11.25;-0.05000000000000000278
308.75;11.25;-0.07000000000000000666
311.25;11.25;-0.08000000000000000167
313.75;11.25;-0.02999999999999999889
316.25;11.25;0.000000000000000000
318.75;11.25;0.000000000000000000
321.25;11.25;-0.02999999999999999889
323.75;11.25;-0.02000000000000000042
326.25;11.25;0.000000000000000000
328.75;11.25;0.02999999999999999889
331.25;11.25;0.02999999999999999889
333.75;11.25;0.05999999999999999778
336.25;11.25;0.08000000000000000167
338.75;11.25;0.07000000000000000666
341.25;11.25;0.05000000000000000278
343.75;11.25;0.04000000000000000083
346.25;11.25;0.02999999999999999889
348.75;11.25;0.04000000000000000083
351.25;11.25;0.04000000000000000083
353.75;11.25;0.02000000000000000042
356.25;11.25;0.05999999999999999778
358.75;11.25;0.01000000000000000021
1.25;13.75;0.01000000000000000021
3.75;13.75;-0.01000000000000000021
6.25;13.75;-0.04000000000000000083
8.75;13.75;-0.08999999999999999667
11.25;13.75;-0.1100000000000000006
13.75;13.75;-0.08000000000000000167
16.25;13.75;-0.02000000000000000042
18.75;13.75;-0.05999999999999999778
21.25;13.75;-0.04000000000000000083
23.75;13.75;-0.01000000000000000021
26.25;13.75;0.02999999999999999889
28.75;13.75;0.05000000000000000278
31.25;13.75;0.02000000000000000042
33.75;13.75;-0.02999999999999999889
36.25;13.75;-0.01000000000000000021
38.75;13.75;-0.04000000000000000083
41.25;13.75;-0.04000000000000000083
43.75;13.75;0.01000000000000000021
46.25;13.75;0.01000000000000000021
48.75;13.75;-0.02999999999999999889
51.25;13.75;-0.02999999999999999889
53.75;13.75;-0.02000000000000000042
56.25;13.75;-0.05000000000000000278
58.75;13.75;0.000000000000000000
61.25;13.75;0.000000000000000000
63.75;13.75;0.01000000000000000021
66.25;13.75;0.04000000000000000083
68.75;13.75;-0.04000000000000000083
71.25;13.75;-0.1199999999999999956
73.75;13.75;-0.05000000000000000278
76.25;13.75;-0.02000000000000000042
78.75;13.75;-0.02000000000000000042
81.25;13.75;0.01000000000000000021
83.75;13.75;0.01000000000000000021
86.25;13.75;-0.08000000000000000167
88.75;13.75;-0.07000000000000000666
91.25;13.75;-0.1199999999999999956
93.75;13.75;-0.05000000000000000278
96.25;13.75;0.02999999999999999889
98.75;13.75;0.02000000000000000042
101.25;13.75;-0.07000000000000000666
103.75;13.75;0.02000000000000000042
106.25;13.75;0.000000000000000000
108.75;13.75;-0.08999999999999999667
111.25;13.75;-0.05999999999999999778
113.75;13.75;-0.04000000000000000083
116.25;13.75;0.01000000000000000021
118.75;13.75;-0.02000000000000000042
121.25;13.75;-0.02000000000000000042
123.75;13.75;-0.01000000000000000021
126.25;13.75;0.02999999999999999889
128.75;13.75;0.000000000000000000
131.25;13.75;-0.01000000000000000021
133.75;13.75;-0.01000000000000000021
136.25;13.75;-0.01000000000000000021
138.75;13.75;0.000000000000000000
141.25;13.75;0.01000000000000000021
143.75;13.75;0.000000000000000000
146.25;13.75;0.000000000000000000
148.75;13.75;-0.02000000000000000042
151.25;13.75;0.01000000000000000021
153.75;13.75;-0.07000000000000000666
156.25;13.75;-0.05000000000000000278
158.75;13.75;-0.07000000000000000666
161.25;13.75;-0.01000000000000000021
163.75;13.75;0.000000000000000000
166.25;13.75;0.05000000000000000278
168.75;13.75;0.01000000000000000021
171.25;13.75;0.02999999999999999889
173.75;13.75;0.02000000000000000042
176.25;13.75;0.02999999999999999889
178.75;13.75;0.08999999999999999667
181.25;13.75;0.08000000000000000167
183.75;13.75;0.07000000000000000666
186.25;13.75;0.04000000000000000083
188.75;13.75;0.05000000000000000278
191.25;13.75;0.02000000000000000042
193.75;13.75;-0.02000000000000000042
196.25;13.75;0.000000000000000000
198.75;13.75;-0.02999999999999999889
201.25;13.75;0.01000000000000000021
203.75;13.75;-0.01000000000000000021
206.25;13.75;-0.02000000000000000042
208.75;13.75;0.02999999999999999889
211.25;13.75;0.02000000000000000042
213.75;13.75;0.02999999999999999889
216.25;13.75;0.000000000000000000
218.75;13.75;-0.02000000000000000042
221.25;13.75;-0.02000000000000000042
223.75;13.75;-0.01000000000000000021
226.25;13.75;-0.01000000000000000021
228.75;13.75;-0.08000000000000000167
231.25;13.75;-0.05999999999999999778
233.75;13.75;-0.07000000000000000666
236.25;13.75;-0.01000000000000000021
238.75;13.75;-0.05000000000000000278
241.25;13.75;-0.04000000000000000083
243.75;13.75;-0.05999999999999999778
246.25;13.75;0.000000000000000000
248.75;13.75;-0.02000000000000000042
251.25;13.75;-0.02999999999999999889
253.75;13.75;-0.05999999999999999778
256.25;13.75;-0.02999999999999999889
258.75;13.75;-0.07000000000000000666
261.25;13.75;-0.07000000000000000666
263.75;13.75;-0.1000000000000000056
266.25;13.75;-0.08999999999999999667
268.75;13.75;-0.05999999999999999778
271.25;13.75;-0.07000000000000000666
273.75;13.75;-0.05000000000000000278
276.25;13.75;0.000000000000000000
278.75;13.75;-0.07000000000000000666
281.25;13.75;-0.1100000000000000006
283.75;13.75;-0.1300000000000000044
286.25;13.75;-0.1000000000000000056
288.75;13.75;-0.05999999999999999778
291.25;13.75;-0.08000000000000000167
293.75;13.75;-0.07000000000000000666
296.25;13.75;-0.05999999999999999778
298.75;13.75;-0.02999999999999999889
301.25;13.75;-0.02999999999999999889
303.75;13.75;-0.05999999999999999778
306.25;13.75;-0.01000000000000000021
308.75;13.75;0.01000000000000000021
311.25;13.75;0.02999999999999999889
313.75;13.75;0.02999999999999999889
316.25;13.75;0.02999999999999999889
318.75;13.75;0.000000000000000000
321.25;13.75;0.02000000000000000042
323.75;13.75;0.000000000000000000
326.25;13.75;0.000000000000000000
328.75;13.75;0.01000000000000000021
331.25;13.75;0.04000000000000000083
333.75;13.75;0.08999999999999999667
336.25;13.75;0.1199999999999999956
338.75;13.75;0.1000000000000000056
341.25;13.75;0.05000000000000000278
343.75;13.75;0.04000000000000000083
346.25;13.75;0.02000000000000000042
348.75;13.75;0.07000000000000000666
351.25;13.75;0.05000000000000000278
353.75;13.75;0.01000000000000000021
356.25;13.75;-0.02000000000000000042
358.75;13.75;0.01000000000000000021
1.25;16.25;0.04000000000000000083
3.75;16.25;-0.01000000000000000021
6.25;16.25;-0.08000000000000000167
8.75;16.25;-0.08999999999999999667
11.25;16.25;-0.07000000000000000666
13.75;16.25;-0.02999999999999999889
16.25;16.25;-0.05000000000000000278
18.75;16.25;-0.02000000000000000042
21.25;16.25;-0.02999999999999999889
23.75;16.25;-0.01000000000000000021
26.25;16.25;-0.01000000000000000021
28.75;16.25;0.02999999999999999889
31.25;16.25;0.02000000000000000042
33.75;16.25;-0.05000000000000000278
36.25;16.25;-0.02000000000000000042
38.75;16.25;0.02999999999999999889
41.25;16.25;-0.02000000000000000042
43.75;16.25;0.04000000000000000083
46.25;16.25;0.01000000000000000021
48.75;16.25;-0.01000000000000000021
51.25;16.25;-0.05999999999999999778
53.75;16.25;-0.02999999999999999889
56.25;16.25;-0.07000000000000000666
58.75;16.25;-0.02999999999999999889
61.25;16.25;-0.01000000000000000021
63.75;16.25;0.01000000000000000021
66.25;16.25;-0.02999999999999999889
68.75;16.25;-0.1100000000000000006
71.25;16.25;-0.05000000000000000278
73.75;16.25;-0.04000000000000000083
76.25;16.25;-0.01000000000000000021
78.75;16.25;-0.02000000000000000042
81.25;16.25;0.02000000000000000042
83.75;16.25;-0.02000000000000000042
86.25;16.25;-0.08999999999999999667
88.75;16.25;-0.07000000000000000666
91.25;16.25;-0.02999999999999999889
93.75;16.25;0.02999999999999999889
96.25;16.25;-0.02000000000000000042
98.75;16.25;0.02000000000000000042
101.25;16.25;-0.02999999999999999889
103.75;16.25;0.04000000000000000083
106.25;16.25;0.01000000000000000021
108.75;16.25;-0.08000000000000000167
111.25;16.25;-0.07000000000000000666
113.75;16.25;-0.02000000000000000042
116.25;16.25;0.07000000000000000666
118.75;16.25;0.08000000000000000167
121.25;16.25;0.05999999999999999778
123.75;16.25;0.02000000000000000042
126.25;16.25;0.05000000000000000278
128.75;16.25;0.000000000000000000
131.25;16.25;0.000000000000000000
133.75;16.25;0.000000000000000000
136.25;16.25;0.02000000000000000042
138.75;16.25;0.04000000000000000083
141.25;16.25;0.07000000000000000666
143.75;16.25;0.04000000000000000083
146.25;16.25;0.01000000000000000021
148.75;16.25;0.02000000000000000042
151.25;16.25;0.02000000000000000042
153.75;16.25;-0.02000000000000000042
156.25;16.25;-0.02999999999999999889
158.75;16.25;0.000000000000000000
161.25;16.25;0.02999999999999999889
163.75;16.25;0.04000000000000000083
166.25;16.25;0.08000000000000000167
168.75;16.25;0.07000000000000000666
171.25;16.25;0.08000000000000000167
173.75;16.25;0.05999999999999999778
176.25;16.25;0.05000000000000000278
178.75;16.25;0.07000000000000000666
181.25;16.25;0.07000000000000000666
183.75;16.25;0.07000000000000000666
186.25;16.25;0.08999999999999999667
188.75;16.25;0.07000000000000000666
191.25;16.25;0.05000000000000000278
193.75;16.25;0.02999999999999999889
196.25;16.25;0.02999999999999999889
198.75;16.25;0.000000000000000000
201.25;16.25;-0.02000000000000000042
203.75;16.25;-0.02999999999999999889
206.25;16.25;0.000000000000000000
208.75;16.25;0.05999999999999999778
211.25;16.25;0.02999999999999999889
213.75;16.25;-0.01000000000000000021
216.25;16.25;-0.01000000000000000021
218.75;16.25;-0.02999999999999999889
221.25;16.25;-0.02000000000000000042
223.75;16.25;-0.01000000000000000021
226.25;16.25;-0.01000000000000000021
228.75;16.25;-0.01000000000000000021
231.25;16.25;0.01000000000000000021
233.75;16.25;-0.05000000000000000278
236.25;16.25;-0.07000000000000000666
238.75;16.25;-0.05000000000000000278
241.25;16.25;0.02000000000000000042
243.75;16.25;0.02999999999999999889
246.25;16.25;0.02999999999999999889
248.75;16.25;0.04000000000000000083
251.25;16.25;0.000000000000000000
253.75;16.25;-0.02000000000000000042
256.25;16.25;-0.05000000000000000278
258.75;16.25;0.000000000000000000
261.25;16.25;-0.04000000000000000083
263.75;16.25;-0.1199999999999999956
266.25;16.25;-0.1100000000000000006
268.75;16.25;-0.07000000000000000666
271.25;16.25;-0.05999999999999999778
273.75;16.25;-0.02999999999999999889
276.25;16.25;-0.05999999999999999778
278.75;16.25;-0.04000000000000000083
281.25;16.25;-0.05000000000000000278
283.75;16.25;-0.08999999999999999667
286.25;16.25;-0.05999999999999999778
288.75;16.25;0.000000000000000000
291.25;16.25;-0.05000000000000000278
293.75;16.25;-0.05000000000000000278
296.25;16.25;-0.1199999999999999956
298.75;16.25;0.02000000000000000042
301.25;16.25;-0.07000000000000000666
303.75;16.25;-0.05999999999999999778
306.25;16.25;0.04000000000000000083
308.75;16.25;0.05999999999999999778
311.25;16.25;0.05000000000000000278
313.75;16.25;0.05999999999999999778
316.25;16.25;0.07000000000000000666
318.75;16.25;0.05999999999999999778
321.25;16.25;0.02000000000000000042
323.75;16.25;0.01000000000000000021
326.25;16.25;0.000000000000000000
328.75;16.25;0.000000000000000000
331.25;16.25;0.02000000000000000042
333.75;16.25;0.05000000000000000278
336.25;16.25;0.07000000000000000666
338.75;16.25;0.08999999999999999667
341.25;16.25;0.05999999999999999778
343.75;16.25;0.07000000000000000666
346.25;16.25;0.05000000000000000278
348.75;16.25;0.08000000000000000167
351.25;16.25;0.07000000000000000666
353.75;16.25;0.01000000000000000021
356.25;16.25;-0.02000000000000000042
358.75;16.25;0.07000000000000000666
1.25;18.75;-0.01000000000000000021
3.75;18.75;-0.02000000000000000042
6.25;18.75;-0.05999999999999999778
8.75;18.75;0.02000000000000000042
11.25;18.75;-0.01000000000000000021
13.75;18.75;0.04000000000000000083
16.25;18.75;0.01000000000000000021
18.75;18.75;-0.01000000000000000021
21.25;18.75;-0.02000000000000000042
23.75;18.75;-0.02999999999999999889
26.25;18.75;-0.01000000000000000021
28.75;18.75;0.02000000000000000042
31.25;18.75;-0.01000000000000000021
33.75;18.75;0.02000000000000000042
36.25;18.75;0.02999999999999999889
38.75;18.75;0.02000000000000000042
41.25;18.75;0.02000000000000000042
43.75;18.75;0.01000000000000000021
46.25;18.75;0.02999999999999999889
48.75;18.75;0.000000000000000000
51.25;18.75;-0.07000000000000000666
53.75;18.75;-0.04000000000000000083
56.25;18.75;-0.05000000000000000278
58.75;18.75;0.02999999999999999889
61.25;18.75;-0.05999999999999999778
63.75;18.75;-0.05999999999999999778
66.25;18.75;-0.08999999999999999667
68.75;18.75;-0.1000000000000000056
71.25;18.75;-0.02999999999999999889
73.75;18.75;-0.02000000000000000042
76.25;18.75;0.02000000000000000042
78.75;18.75;0.02000000000000000042
81.25;18.75;0.02000000000000000042
83.75;18.75;-0.05999999999999999778
86.25;18.75;-0.05999999999999999778
88.75;18.75;0.000000000000000000
91.25;18.75;-0.02999999999999999889
93.75;18.75;-0.02999999999999999889
96.25;18.75;-0.05999999999999999778
98.75;18.75;-0.02000000000000000042
101.25;18.75;0.000000000000000000
103.75;18.75;0.07000000000000000666
106.25;18.75;0.1000000000000000056
108.75;18.75;0.000000000000000000
111.25;18.75;0.02999999999999999889
113.75;18.75;0.05999999999999999778
116.25;18.75;0.1000000000000000056
118.75;18.75;0.08000000000000000167
121.25;18.75;0.02000000000000000042
123.75;18.75;0.05000000000000000278
126.25;18.75;0.05999999999999999778
128.75;18.75;-0.02000000000000000042
131.25;18.75;-0.01000000000000000021
133.75;18.75;0.01000000000000000021
136.25;18.75;0.04000000000000000083
138.75;18.75;0.07000000000000000666
141.25;18.75;0.1000000000000000056
143.75;18.75;0.05000000000000000278
146.25;18.75;-0.02999999999999999889
148.75;18.75;-0.05000000000000000278
151.25;18.75;-0.05000000000000000278
153.75;18.75;-0.02000000000000000042
156.25;18.75;-0.02999999999999999889
158.75;18.75;0.01000000000000000021
161.25;18.75;0.01000000000000000021
163.75;18.75;0.04000000000000000083
166.25;18.75;0.05000000000000000278
168.75;18.75;0.07000000000000000666
171.25;18.75;0.08000000000000000167
173.75;18.75;-0.01000000000000000021
176.25;18.75;-0.01000000000000000021
178.75;18.75;-0.02000000000000000042
181.25;18.75;0.02999999999999999889
183.75;18.75;0.05000000000000000278
186.25;18.75;0.07000000000000000666
188.75;18.75;0.05000000000000000278
191.25;18.75;0.02000000000000000042
193.75;18.75;0.02999999999999999889
196.25;18.75;0.02999999999999999889
198.75;18.75;-0.01000000000000000021
201.25;18.75;-0.04000000000000000083
203.75;18.75;0.02000000000000000042
206.25;18.75;-0.07000000000000000666
208.75;18.75;0.01000000000000000021
211.25;18.75;-0.04000000000000000083
213.75;18.75;-0.05999999999999999778
216.25;18.75;-0.08000000000000000167
218.75;18.75;-0.08000000000000000167
221.25;18.75;-0.05999999999999999778
223.75;18.75;-0.01000000000000000021
226.25;18.75;0.000000000000000000
228.75;18.75;0.02000000000000000042
231.25;18.75;-0.01000000000000000021
233.75;18.75;0.01000000000000000021
236.25;18.75;-0.04000000000000000083
238.75;18.75;-0.02999999999999999889
241.25;18.75;-0.02000000000000000042
243.75;18.75;0.000000000000000000
246.25;18.75;0.05000000000000000278
248.75;18.75;0.07000000000000000666
251.25;18.75;0.05000000000000000278
253.75;18.75;0.02000000000000000042
256.25;18.75;0.01000000000000000021
258.75;18.75;-0.02000000000000000042
261.25;18.75;0.02999999999999999889
263.75;18.75;-0.08999999999999999667
266.25;18.75;-0.08000000000000000167
268.75;18.75;-0.05000000000000000278
271.25;18.75;-0.05000000000000000278
273.75;18.75;-0.04000000000000000083
276.25;18.75;-0.02999999999999999889
278.75;18.75;0.02000000000000000042
281.25;18.75;-0.02999999999999999889
283.75;18.75;0.04000000000000000083
286.25;18.75;-0.04000000000000000083
288.75;18.75;-0.05999999999999999778
291.25;18.75;-0.02000000000000000042
293.75;18.75;-0.05000000000000000278
296.25;18.75;-0.04000000000000000083
298.75;18.75;-0.01000000000000000021
301.25;18.75;-0.02000000000000000042
303.75;18.75;0.01000000000000000021
306.25;18.75;0.02000000000000000042
308.75;18.75;0.08999999999999999667
311.25;18.75;0.05000000000000000278
313.75;18.75;0.02999999999999999889
316.25;18.75;0.02000000000000000042
318.75;18.75;0.000000000000000000
321.25;18.75;-0.07000000000000000666
323.75;18.75;-0.05000000000000000278
326.25;18.75;-0.02999999999999999889
328.75;18.75;0.01000000000000000021
331.25;18.75;0.02000000000000000042
333.75;18.75;0.01000000000000000021
336.25;18.75;0.01000000000000000021
338.75;18.75;0.02999999999999999889
341.25;18.75;0.05000000000000000278
343.75;18.75;0.08999999999999999667
346.25;18.75;0.07000000000000000666
348.75;18.75;0.08000000000000000167
351.25;18.75;0.04000000000000000083
353.75;18.75;-0.02000000000000000042
356.25;18.75;-0.01000000000000000021
358.75;18.75;0.000000000000000000
1.25;21.25;-0.01000000000000000021
3.75;21.25;0.02999999999999999889
6.25;21.25;-0.02000000000000000042
8.75;21.25;-0.05000000000000000278
11.25;21.25;-0.02000000000000000042
13.75;21.25;0.02999999999999999889
16.25;21.25;0.02999999999999999889
18.75;21.25;0.02000000000000000042
21.25;21.25;-0.05999999999999999778
23.75;21.25;-0.05000000000000000278
26.25;21.25;-0.05999999999999999778
28.75;21.25;-0.07000000000000000666
31.25;21.25;-0.02000000000000000042
33.75;21.25;-0.02000000000000000042
36.25;21.25;0.05999999999999999778
38.75;21.25;0.04000000000000000083
41.25;21.25;-0.02999999999999999889
43.75;21.25;0.02000000000000000042
46.25;21.25;0.04000000000000000083
48.75;21.25;0.05000000000000000278
51.25;21.25;0.02999999999999999889
53.75;21.25;-0.02000000000000000042
56.25;21.25;-0.02000000000000000042
58.75;21.25;-0.01000000000000000021
61.25;21.25;-0.05999999999999999778
63.75;21.25;-0.1100000000000000006
66.25;21.25;-0.1700000000000000122
68.75;21.25;-0.08000000000000000167
71.25;21.25;-0.02000000000000000042
73.75;21.25;0.02999999999999999889
76.25;21.25;-0.02999999999999999889
78.75;21.25;-0.05999999999999999778
81.25;21.25;-0.02000000000000000042
83.75;21.25;-0.01000000000000000021
86.25;21.25;-0.08999999999999999667
88.75;21.25;-0.07000000000000000666
91.25;21.25;-0.04000000000000000083
93.75;21.25;-0.04000000000000000083
96.25;21.25;0.08000000000000000167
98.75;21.25;0.04000000000000000083
101.25;21.25;0.05999999999999999778
103.75;21.25;0.07000000000000000666
106.25;21.25;0.05000000000000000278
108.75;21.25;0.07000000000000000666
111.25;21.25;0.1100000000000000006
113.75;21.25;0.1300000000000000044
116.25;21.25;0.1199999999999999956
118.75;21.25;0.08999999999999999667
121.25;21.25;0.05000000000000000278
123.75;21.25;0.02999999999999999889
126.25;21.25;0.02000000000000000042
128.75;21.25;-0.04000000000000000083
131.25;21.25;-0.05000000000000000278
133.75;21.25;-0.01000000000000000021
136.25;21.25;0.02000000000000000042
138.75;21.25;0.02999999999999999889
141.25;21.25;0.05000000000000000278
143.75;21.25;0.05000000000000000278
146.25;21.25;-0.05000000000000000278
148.75;21.25;0.02999999999999999889
151.25;21.25;-0.08000000000000000167
153.75;21.25;-0.05999999999999999778
156.25;21.25;-0.04000000000000000083
158.75;21.25;-0.02000000000000000042
161.25;21.25;0.02999999999999999889
163.75;21.25;0.05000000000000000278
166.25;21.25;0.02000000000000000042
168.75;21.25;0.08999999999999999667
171.25;21.25;0.08999999999999999667
173.75;21.25;0.02999999999999999889
176.25;21.25;0.000000000000000000
178.75;21.25;-0.02999999999999999889
181.25;21.25;0.01000000000000000021
183.75;21.25;-0.01000000000000000021
186.25;21.25;0.07000000000000000666
188.75;21.25;0.07000000000000000666
191.25;21.25;0.04000000000000000083
193.75;21.25;0.05000000000000000278
196.25;21.25;0.000000000000000000
198.75;21.25;0.01000000000000000021
201.25;21.25;-0.02000000000000000042
203.75;21.25;-0.01000000000000000021
206.25;21.25;-0.04000000000000000083
208.75;21.25;-0.05000000000000000278
211.25;21.25;-0.1000000000000000056
213.75;21.25;-0.1000000000000000056
216.25;21.25;-0.07000000000000000666
218.75;21.25;-0.07000000000000000666
221.25;21.25;-0.04000000000000000083
223.75;21.25;-0.04000000000000000083
226.25;21.25;-0.05000000000000000278
228.75;21.25;-0.02999999999999999889
231.25;21.25;-0.02000000000000000042
233.75;21.25;0.01000000000000000021
236.25;21.25;-0.01000000000000000021
238.75;21.25;0.000000000000000000
241.25;21.25;-0.02000000000000000042
243.75;21.25;-0.01000000000000000021
246.25;21.25;-0.02999999999999999889
248.75;21.25;0.05000000000000000278
251.25;21.25;0.05000000000000000278
253.75;21.25;-0.02999999999999999889
256.25;21.25;0.000000000000000000
258.75;21.25;0.01000000000000000021
261.25;21.25;-0.04000000000000000083
263.75;21.25;-0.01000000000000000021
266.25;21.25;0.05000000000000000278
268.75;21.25;-0.05999999999999999778
271.25;21.25;-0.1400000000000000133
273.75;21.25;-0.08999999999999999667
276.25;21.25;-0.04000000000000000083
278.75;21.25;-0.07000000000000000666
281.25;21.25;0.000000000000000000
283.75;21.25;-0.02000000000000000042
286.25;21.25;-0.07000000000000000666
288.75;21.25;-0.05000000000000000278
291.25;21.25;-0.05000000000000000278
293.75;21.25;-0.04000000000000000083
296.25;21.25;0.000000000000000000
298.75;21.25;0.02000000000000000042
301.25;21.25;0.02999999999999999889
303.75;21.25;0.02999999999999999889
306.25;21.25;0.02000000000000000042
308.75;21.25;0.02000000000000000042
311.25;21.25;0.07000000000000000666
313.75;21.25;0.02999999999999999889
316.25;21.25;0.01000000000000000021
318.75;21.25;-0.08000000000000000167
321.25;21.25;-0.1000000000000000056
323.75;21.25;-0.07000000000000000666
326.25;21.25;-0.05000000000000000278
328.75;21.25;-0.04000000000000000083
331.25;21.25;-0.01000000000000000021
333.75;21.25;0.000000000000000000
336.25;21.25;-0.02000000000000000042
338.75;21.25;0.01000000000000000021
341.25;21.25;0.01000000000000000021
343.75;21.25;0.05000000000000000278
346.25;21.25;0.05999999999999999778
348.75;21.25;0.05999999999999999778
351.25;21.25;0.07000000000000000666
353.75;21.25;0.01000000000000000021
356.25;21.25;0.000000000000000000
358.75;21.25;-0.05000000000000000278
1.25;23.75;0.02000000000000000042
3.75;23.75;0.04000000000000000083
6.25;23.75;0.01000000000000000021
8.75;23.75;0.000000000000000000
11.25;23.75;0.01000000000000000021
13.75;23.75;-0.04000000000000000083
16.25;23.75;-0.02000000000000000042
18.75;23.75;-0.04000000000000000083
21.25;23.75;-0.04000000000000000083
23.75;23.75;-0.04000000000000000083
26.25;23.75;-0.01000000000000000021
28.75;23.75;-0.01000000000000000021
31.25;23.75;-0.07000000000000000666
