laditude;longditude;minimum
-6.25;136.25;0.1100000000000000006
-6.25;138.75;-0.1000000000000000056
-6.25;141.25;0.05000000000000000278
-6.25;143.75;0.08000000000000000167
-6.25;146.25;0.1300000000000000044
-6.25;148.75;-0.1100000000000000006
-6.25;151.25;0.08000000000000000167
-6.25;153.75;0.08999999999999999667
-6.25;156.25;-0.1199999999999999956
-6.25;158.75;0.05000000000000000278
-6.25;161.25;0.1300000000000000044
-6.25;163.75;-0.1199999999999999956
-6.25;166.25;-0.1400000000000000133
-6.25;168.75;-0.1100000000000000006
-6.25;171.25;-0.1100000000000000006
-6.25;173.75;0.1199999999999999956
-6.25;176.25;0.1100000000000000006
-6.25;178.75;-0.1300000000000000044
-6.25;181.25;0.1300000000000000044
-6.25;183.75;-0.1199999999999999956
-6.25;186.25;-0.1100000000000000006
-6.25;188.75;-0.1000000000000000056
-6.25;191.25;0.08000000000000000167
-6.25;193.75;0.07000000000000000666
-6.25;196.25;-0.07000000000000000666
-6.25;198.75;-0.08999999999999999667
-6.25;201.25;-0.1000000000000000056
-6.25;203.75;-0.1100000000000000006
-6.25;206.25;-0.1499999999999999944
-6.25;208.75;-0.2099999999999999922
-6.25;211.25;0.2000000000000000111
-6.25;213.75;0.1900000000000000022
-6.25;216.25;0.1700000000000000122
-6.25;218.75;0.1400000000000000133
-6.25;221.25;0.1499999999999999944
-6.25;223.75;0.1600000000000000033
-6.25;226.25;0.08999999999999999667
-6.25;228.75;0.1900000000000000022
-6.25;231.25;0.1000000000000000056
-6.25;233.75;0.1100000000000000006
-6.25;236.25;0.1199999999999999956
-6.25;238.75;0.2200000000000000011
-6.25;241.25;-0.1300000000000000044
-6.25;243.75;0.1300000000000000044
-6.25;246.25;-0.1199999999999999956
-6.25;248.75;-0.1400000000000000133
-6.25;251.25;-0.1700000000000000122
-6.25;253.75;0.1300000000000000044
-6.25;256.25;0.1300000000000000044
-6.25;258.75;-0.1600000000000000033
-6.25;261.25;-0.1199999999999999956
-6.25;263.75;0.1600000000000000033
-6.25;266.25;0.2000000000000000111
-6.25;268.75;-0.1400000000000000133
-6.25;271.25;-0.1499999999999999944
-6.25;273.75;-0.1199999999999999956
-6.25;276.25;-0.1000000000000000056
-6.25;278.75;0.08000000000000000167
-6.25;281.25;0.1000000000000000056
-6.25;283.75;-0.07000000000000000666
-6.25;286.25;-0.08999999999999999667
-6.25;288.75;-0.1300000000000000044
-6.25;291.25;0.08000000000000000167
-6.25;293.75;0.1100000000000000006
-6.25;296.25;-0.1400000000000000133
-6.25;298.75;-0.08000000000000000167
-6.25;301.25;-0.1000000000000000056
-6.25;303.75;-0.1000000000000000056
-6.25;306.25;-0.08999999999999999667
-6.25;308.75;-0.1600000000000000033
-6.25;311.25;-0.07000000000000000666
-6.25;313.75;-0.08999999999999999667
-6.25;316.25;0.08000000000000000167
-6.25;318.75;-0.08000000000000000167
-6.25;321.25;-0.08000000000000000167
-6.25;323.75;-0.08999999999999999667
-6.25;326.25;-0.07000000000000000666
-6.25;328.75;0.07000000000000000666
-6.25;331.25;0.08000000000000000167
-6.25;333.75;-0.08999999999999999667
-6.25;336.25;-0.08999999999999999667
-6.25;338.75;-0.1400000000000000133
-6.25;341.25;-0.1499999999999999944
-6.25;343.75;-0.1199999999999999956
-6.25;346.25;-0.1000000000000000056
-6.25;348.75;-0.08999999999999999667
-6.25;351.25;-0.08999999999999999667
-6.25;353.75;-0.1100000000000000006
-6.25;356.25;-0.08999999999999999667
-6.25;358.75;-0.1199999999999999956
-3.75;1.25;0.08000000000000000167
-3.75;3.75;-0.1000000000000000056
-3.75;6.25;-0.08999999999999999667
-3.75;8.75;-0.08000000000000000167
-3.75;11.25;-0.1100000000000000006
-3.75;13.75;-0.08999999999999999667
-3.75;16.25;-0.07000000000000000666
-3.75;18.75;-0.08999999999999999667
-3.75;21.25;0.1100000000000000006
-3.75;23.75;-0.07000000000000000666
-3.75;26.25;-0.07000000000000000666
-3.75;28.75;-0.08000000000000000167
-3.75;31.25;-0.08000000000000000167
-3.75;33.75;-0.07000000000000000666
-3.75;36.25;-0.07000000000000000666
-3.75;38.75;-0.08000000000000000167
-3.75;41.25;-0.1100000000000000006
-3.75;43.75;0.1000000000000000056
-3.75;46.25;-0.08000000000000000167
-3.75;48.75;0.08999999999999999667
-3.75;51.25;-0.1100000000000000006
-3.75;53.75;-0.08999999999999999667
-3.75;56.25;-0.08000000000000000167
-3.75;58.75;-0.05000000000000000278
-3.75;61.25;-0.08000000000000000167
-3.75;63.75;0.05000000000000000278
-3.75;66.25;-0.05999999999999999778
-3.75;68.75;-0.08000000000000000167
-3.75;71.25;-0.1100000000000000006
-3.75;73.75;-0.08000000000000000167
-3.75;76.25;0.1000000000000000056
-3.75;78.75;0.1199999999999999956
-3.75;81.25;0.1100000000000000006
-3.75;83.75;-0.1000000000000000056
-3.75;86.25;-0.07000000000000000666
-3.75;88.75;0.08000000000000000167
-3.75;91.25;0.1100000000000000006
-3.75;93.75;0.1499999999999999944
-3.75;96.25;0.1600000000000000033
-3.75;98.75;0.1199999999999999956
-3.75;101.25;0.1199999999999999956
-3.75;103.75;-0.1100000000000000006
-3.75;106.25;-0.04000000000000000083
-3.75;108.75;-0.07000000000000000666
-3.75;111.25;-0.1100000000000000006
-3.75;113.75;0.1000000000000000056
-3.75;116.25;0.05999999999999999778
-3.75;118.75;-0.1300000000000000044
-3.75;121.25;0.07000000000000000666
-3.75;123.75;-0.1199999999999999956
-3.75;126.25;0.1400000000000000133
-3.75;128.75;0.05999999999999999778
-3.75;131.25;-0.07000000000000000666
-3.75;133.75;-0.1300000000000000044
-3.75;136.25;-0.1199999999999999956
-3.75;138.75;0.08999999999999999667
-3.75;141.25;0.08999999999999999667
-3.75;143.75;-0.08000000000000000167
-3.75;146.25;0.1300000000000000044
-3.75;148.75;0.1300000000000000044
-3.75;151.25;-0.1100000000000000006
-3.75;153.75;-0.08000000000000000167
-3.75;156.25;-0.08999999999999999667
-3.75;158.75;0.1199999999999999956
-3.75;161.25;0.1499999999999999944
-3.75;163.75;-0.1600000000000000033
-3.75;166.25;0.1400000000000000133
-3.75;168.75;0.1300000000000000044
-3.75;171.25;0.1199999999999999956
-3.75;173.75;0.1199999999999999956
-3.75;176.25;0.1400000000000000133
-3.75;178.75;0.1300000000000000044
-3.75;181.25;0.1300000000000000044
-3.75;183.75;0.1000000000000000056
-3.75;186.25;0.08000000000000000167
-3.75;188.75;0.1100000000000000006
-3.75;191.25;0.08000000000000000167
-3.75;193.75;-0.07000000000000000666
-3.75;196.25;0.05999999999999999778
-3.75;198.75;-0.08000000000000000167
-3.75;201.25;0.08999999999999999667
-3.75;203.75;0.1499999999999999944
-3.75;206.25;0.1900000000000000022
-3.75;208.75;0.1700000000000000122
-3.75;211.25;0.2000000000000000111
-3.75;213.75;0.1700000000000000122
-3.75;216.25;0.1700000000000000122
-3.75;218.75;0.1900000000000000022
-3.75;221.25;0.1499999999999999944
-3.75;223.75;0.1199999999999999956
-3.75;226.25;-0.08999999999999999667
-3.75;228.75;-0.1300000000000000044
-3.75;231.25;-0.1700000000000000122
-3.75;233.75;-0.1600000000000000033
-3.75;236.25;-0.1499999999999999944
-3.75;238.75;-0.1100000000000000006
-3.75;241.25;-0.1100000000000000006
-3.75;243.75;-0.1300000000000000044
-3.75;246.25;-0.1100000000000000006
-3.75;248.75;-0.1000000000000000056
-3.75;251.25;0.1100000000000000006
-3.75;253.75;0.08999999999999999667
-3.75;256.25;0.1000000000000000056
-3.75;258.75;0.1400000000000000133
-3.75;261.25;-0.1499999999999999944
-3.75;263.75;0.1000000000000000056
-3.75;266.25;-0.05999999999999999778
-3.75;268.75;-0.1199999999999999956
-3.75;271.25;-0.1100000000000000006
-3.75;273.75;0.1199999999999999956
-3.75;276.25;0.07000000000000000666
-3.75;278.75;-0.1100000000000000006
-3.75;281.25;0.1199999999999999956
-3.75;283.75;-0.05999999999999999778
-3.75;286.25;-0.1199999999999999956
-3.75;288.75;-0.1400000000000000133
-3.75;291.25;-0.08999999999999999667
-3.75;293.75;0.1000000000000000056
-3.75;296.25;0.1000000000000000056
-3.75;298.75;-0.08999999999999999667
-3.75;301.25;-0.08999999999999999667
-3.75;303.75;-0.07000000000000000666
-3.75;306.25;0.05999999999999999778
-3.75;308.75;-0.04000000000000000083
-3.75;311.25;-0.05000000000000000278
-3.75;313.75;-0.07000000000000000666
-3.75;316.25;-0.07000000000000000666
-3.75;318.75;-0.05999999999999999778
-3.75;321.25;-0.07000000000000000666
-3.75;323.75;0.07000000000000000666
-3.75;326.25;0.08999999999999999667
-3.75;328.75;0.08000000000000000167
-3.75;331.25;0.07000000000000000666
-3.75;333.75;0.05000000000000000278
-3.75;336.25;-0.05999999999999999778
-3.75;338.75;0.08000000000000000167
-3.75;341.25;-0.07000000000000000666
-3.75;343.75;-0.08000000000000000167
-3.75;346.25;-0.07000000000000000666
-3.75;348.75;-0.08000000000000000167
-3.75;351.25;-0.1100000000000000006
-3.75;353.75;-0.1199999999999999956
-3.75;356.25;-0.1199999999999999956
-3.75;358.75;-0.08999999999999999667
-1.25;1.25;0.08999999999999999667
-1.25;3.75;-0.05999999999999999778
-1.25;6.25;-0.08000000000000000167
-1.25;8.75;-0.1199999999999999956
-1.25;11.25;0.1100000000000000006
-1.25;13.75;0.05000000000000000278
-1.25;16.25;0.07000000000000000666
-1.25;18.75;-0.08999999999999999667
-1.25;21.25;0.1199999999999999956
-1.25;23.75;-0.08000000000000000167
-1.25;26.25;-0.08999999999999999667
-1.25;28.75;0.1199999999999999956
-1.25;31.25;0.08999999999999999667
-1.25;33.75;-0.1000000000000000056
-1.25;36.25;0.1100000000000000006
-1.25;38.75;-0.1000000000000000056
-1.25;41.25;-0.07000000000000000666
-1.25;43.75;0.05999999999999999778
-1.25;46.25;0.08000000000000000167
-1.25;48.75;0.07000000000000000666
-1.25;51.25;0.07000000000000000666
-1.25;53.75;-0.08999999999999999667
-1.25;56.25;-0.07000000000000000666
-1.25;58.75;-0.08000000000000000167
-1.25;61.25;-0.08999999999999999667
-1.25;63.75;-0.08000000000000000167
-1.25;66.25;-0.1100000000000000006
-1.25;68.75;-0.08999999999999999667
-1.25;71.25;0.05000000000000000278
-1.25;73.75;-0.08000000000000000167
-1.25;76.25;-0.07000000000000000666
-1.25;78.75;-0.05999999999999999778
-1.25;81.25;-0.07000000000000000666
-1.25;83.75;-0.08999999999999999667
-1.25;86.25;-0.08999999999999999667
-1.25;88.75;-0.1199999999999999956
-1.25;91.25;0.08999999999999999667
-1.25;93.75;0.1000000000000000056
-1.25;96.25;0.1100000000000000006
-1.25;98.75;-0.1400000000000000133
-1.25;101.25;-0.1300000000000000044
-1.25;103.75;-0.1400000000000000133
-1.25;106.25;-0.05999999999999999778
-1.25;108.75;-0.1400000000000000133
-1.25;111.25;-0.1900000000000000022
-1.25;113.75;-0.05000000000000000278
-1.25;116.25;-0.08999999999999999667
-1.25;118.75;-0.1499999999999999944
-1.25;121.25;-0.1000000000000000056
-1.25;123.75;-0.08000000000000000167
-1.25;126.25;-0.1400000000000000133
-1.25;128.75;-0.1400000000000000133
-1.25;131.25;0.08999999999999999667
-1.25;133.75;0.1300000000000000044
-1.25;136.25;0.08000000000000000167
-1.25;138.75;-0.08999999999999999667
-1.25;141.25;0.1499999999999999944
-1.25;143.75;0.05999999999999999778
-1.25;146.25;0.08000000000000000167
-1.25;148.75;-0.07000000000000000666
-1.25;151.25;-0.08999999999999999667
-1.25;153.75;-0.08000000000000000167
-1.25;156.25;0.08000000000000000167
-1.25;158.75;-0.07000000000000000666
-1.25;161.25;0.1000000000000000056
-1.25;163.75;0.1199999999999999956
-1.25;166.25;0.1499999999999999944
-1.25;168.75;0.08999999999999999667
-1.25;171.25;0.08000000000000000167
-1.25;173.75;-0.08000000000000000167
-1.25;176.25;-0.1000000000000000056
-1.25;178.75;0.1400000000000000133
-1.25;181.25;-0.1499999999999999944
-1.25;183.75;0.1199999999999999956
-1.25;186.25;-0.1100000000000000006
-1.25;188.75;-0.1199999999999999956
-1.25;191.25;-0.05999999999999999778
-1.25;193.75;-0.08000000000000000167
-1.25;196.25;-0.08000000000000000167
-1.25;198.75;-0.1000000000000000056
-1.25;201.25;-0.08000000000000000167
-1.25;203.75;-0.08999999999999999667
-1.25;206.25;0.1100000000000000006
-1.25;208.75;-0.1300000000000000044
-1.25;211.25;-0.1600000000000000033
-1.25;213.75;-0.1400000000000000133
-1.25;216.25;-0.1600000000000000033
-1.25;218.75;-0.1700000000000000122
-1.25;221.25;-0.1799999999999999933
-1.25;223.75;-0.1499999999999999944
-1.25;226.25;-0.1300000000000000044
-1.25;228.75;-0.1600000000000000033
-1.25;231.25;-0.1799999999999999933
-1.25;233.75;0.1700000000000000122
-1.25;236.25;-0.1300000000000000044
-1.25;238.75;-0.1400000000000000133
-1.25;241.25;-0.1199999999999999956
-1.25;243.75;0.1600000000000000033
-1.25;246.25;0.1400000000000000133
-1.25;248.75;0.1499999999999999944
-1.25;251.25;0.1199999999999999956
-1.25;253.75;0.1400000000000000133
-1.25;256.25;-0.1600000000000000033
-1.25;258.75;-0.1499999999999999944
-1.25;261.25;-0.1499999999999999944
-1.25;263.75;-0.1000000000000000056
-1.25;266.25;0.1300000000000000044
-1.25;268.75;0.1499999999999999944
-1.25;271.25;-0.07000000000000000666
-1.25;273.75;-0.08999999999999999667
-1.25;276.25;0.1799999999999999933
-1.25;278.75;0.1300000000000000044
-1.25;281.25;-0.1100000000000000006
-1.25;283.75;-0.07000000000000000666
-1.25;286.25;-0.1000000000000000056
-1.25;288.75;-0.07000000000000000666
-1.25;291.25;-0.07000000000000000666
-1.25;293.75;-0.07000000000000000666
-1.25;296.25;-0.08999999999999999667
-1.25;298.75;-0.08000000000000000167
-1.25;301.25;0.08000000000000000167
-1.25;303.75;-0.08999999999999999667
-1.25;306.25;0.07000000000000000666
-1.25;308.75;0.05999999999999999778
-1.25;311.25;-0.08000000000000000167
-1.25;313.75;-0.07000000000000000666
-1.25;316.25;-0.07000000000000000666
-1.25;318.75;-0.08999999999999999667
-1.25;321.25;-0.05999999999999999778
-1.25;323.75;-0.05999999999999999778
-1.25;326.25;-0.05999999999999999778
-1.25;328.75;-0.04000000000000000083
-1.25;331.25;-0.08999999999999999667
-1.25;333.75;-0.08999999999999999667
-1.25;336.25;-0.05000000000000000278
-1.25;338.75;-0.05999999999999999778
-1.25;341.25;0.08000000000000000167
-1.25;343.75;0.1000000000000000056
-1.25;346.25;0.1100000000000000006
-1.25;348.75;0.07000000000000000666
-1.25;351.25;0.08999999999999999667
-1.25;353.75;0.08999999999999999667
-1.25;356.25;-0.1000000000000000056
-1.25;358.75;0.1000000000000000056
1.25;1.25;0.1300000000000000044
1.25;3.75;0.08999999999999999667
1.25;6.25;0.08999999999999999667
1.25;8.75;0.08999999999999999667
1.25;11.25;0.1100000000000000006
1.25;13.75;0.08000000000000000167
1.25;16.25;-0.08999999999999999667
1.25;18.75;0.07000000000000000666
1.25;21.25;0.07000000000000000666
1.25;23.75;0.08000000000000000167
1.25;26.25;0.1100000000000000006
1.25;28.75;0.08000000000000000167
1.25;31.25;0.1100000000000000006
1.25;33.75;0.1300000000000000044
1.25;36.25;0.1199999999999999956
1.25;38.75;-0.1300000000000000044
1.25;41.25;-0.1000000000000000056
1.25;43.75;-0.1000000000000000056
1.25;46.25;-0.05999999999999999778
1.25;48.75;0.05000000000000000278
1.25;51.25;-0.05999999999999999778
1.25;53.75;-0.08000000000000000167
1.25;56.25;-0.05999999999999999778
1.25;58.75;-0.05999999999999999778
1.25;61.25;-0.1100000000000000006
1.25;63.75;0.1100000000000000006
1.25;66.25;-0.1100000000000000006
1.25;68.75;-0.1600000000000000033
1.25;71.25;0.08999999999999999667
1.25;73.75;-0.08000000000000000167
1.25;76.25;-0.1400000000000000133
1.25;78.75;-0.1100000000000000006
1.25;81.25;-0.07000000000000000666
1.25;83.75;-0.08999999999999999667
1.25;86.25;-0.1100000000000000006
1.25;88.75;-0.1000000000000000056
1.25;91.25;-0.08000000000000000167
1.25;93.75;-0.08000000000000000167
1.25;96.25;0.1100000000000000006
1.25;98.75;0.1400000000000000133
1.25;101.25;-0.1100000000000000006
1.25;103.75;-0.05000000000000000278
1.25;106.25;-0.08999999999999999667
1.25;108.75;0.1100000000000000006
1.25;111.25;0.08000000000000000167
1.25;113.75;-0.1000000000000000056
1.25;116.25;0.07000000000000000666
1.25;118.75;0.08999999999999999667
1.25;121.25;-0.05999999999999999778
1.25;123.75;0.08999999999999999667
1.25;126.25;0.1000000000000000056
1.25;128.75;0.1100000000000000006
1.25;131.25;-0.08000000000000000167
1.25;133.75;0.1000000000000000056
1.25;136.25;0.1000000000000000056
1.25;138.75;0.1100000000000000006
1.25;141.25;0.1499999999999999944
1.25;143.75;-0.08999999999999999667
1.25;146.25;-0.1300000000000000044
1.25;148.75;-0.08000000000000000167
1.25;151.25;-0.08999999999999999667
1.25;153.75;-0.1000000000000000056
1.25;156.25;0.05999999999999999778
1.25;158.75;-0.1000000000000000056
1.25;161.25;-0.1000000000000000056
1.25;163.75;0.1100000000000000006
1.25;166.25;0.05999999999999999778
1.25;168.75;0.1000000000000000056
1.25;171.25;0.1100000000000000006
1.25;173.75;0.1000000000000000056
1.25;176.25;0.1000000000000000056
1.25;178.75;-0.1000000000000000056
1.25;181.25;-0.1100000000000000006
1.25;183.75;0.1199999999999999956
1.25;186.25;0.08999999999999999667
1.25;188.75;0.1000000000000000056
1.25;191.25;-0.07000000000000000666
1.25;193.75;-0.05999999999999999778
1.25;196.25;0.07000000000000000666
1.25;198.75;0.08000000000000000167
1.25;201.25;-0.08999999999999999667
1.25;203.75;-0.08000000000000000167
1.25;206.25;-0.05999999999999999778
1.25;208.75;-0.08999999999999999667
1.25;211.25;-0.1300000000000000044
1.25;213.75;-0.1300000000000000044
1.25;216.25;-0.1300000000000000044
1.25;218.75;-0.1900000000000000022
1.25;221.25;-0.2099999999999999922
1.25;223.75;-0.1799999999999999933
1.25;226.25;-0.1900000000000000022
1.25;228.75;-0.1900000000000000022
1.25;231.25;-0.2300000000000000100
1.25;233.75;-0.2300000000000000100
1.25;236.25;-0.2600000000000000089
1.25;238.75;-0.2500000000000000000
1.25;241.25;-0.2200000000000000011
1.25;243.75;-0.2000000000000000111
1.25;246.25;-0.1799999999999999933
1.25;248.75;-0.1199999999999999956
1.25;251.25;-0.1300000000000000044
1.25;253.75;-0.1900000000000000022
1.25;256.25;-0.1799999999999999933
1.25;258.75;-0.1799999999999999933
1.25;261.25;-0.1499999999999999944
1.25;263.75;-0.08999999999999999667
1.25;266.25;0.07000000000000000666
1.25;268.75;0.08999999999999999667
1.25;271.25;-0.1100000000000000006
1.25;273.75;-0.1100000000000000006
1.25;276.25;-0.08000000000000000167
1.25;278.75;-0.08999999999999999667
1.25;281.25;-0.1400000000000000133
1.25;283.75;-0.1000000000000000056
1.25;286.25;0.1000000000000000056
1.25;288.75;-0.07000000000000000666
1.25;291.25;0.1000000000000000056
1.25;293.75;0.08999999999999999667
1.25;296.25;-0.08999999999999999667
1.25;298.75;0.05999999999999999778
1.25;301.25;0.07000000000000000666
1.25;303.75;-0.04000000000000000083
1.25;306.25;-0.05999999999999999778
1.25;308.75;0.1100000000000000006
1.25;311.25;-0.1100000000000000006
1.25;313.75;-0.1000000000000000056
1.25;316.25;-0.07000000000000000666
1.25;318.75;-0.08999999999999999667
1.25;321.25;-0.08999999999999999667
1.25;323.75;0.08999999999999999667
1.25;326.25;0.05999999999999999778
1.25;328.75;-0.05000000000000000278
1.25;331.25;-0.08000000000000000167
1.25;333.75;0.08000000000000000167
1.25;336.25;-0.08999999999999999667
1.25;338.75;-0.08000000000000000167
1.25;341.25;0.08000000000000000167
1.25;343.75;-0.08000000000000000167
1.25;346.25;-0.05999999999999999778
1.25;348.75;-0.05000000000000000278
1.25;351.25;-0.05999999999999999778
1.25;353.75;-0.05999999999999999778
1.25;356.25;-0.05999999999999999778
1.25;358.75;-0.08999999999999999667
3.75;1.25;0.1700000000000000122
3.75;3.75;-0.1300000000000000044
3.75;6.25;-0.1000000000000000056
3.75;8.75;0.08999999999999999667
3.75;11.25;0.08999999999999999667
3.75;13.75;0.1000000000000000056
3.75;16.25;-0.1499999999999999944
3.75;18.75;0.07000000000000000666
3.75;21.25;0.08999999999999999667
3.75;23.75;-0.1000000000000000056
3.75;26.25;-0.08999999999999999667
3.75;28.75;0.1199999999999999956
3.75;31.25;0.1199999999999999956
3.75;33.75;-0.08999999999999999667
3.75;36.25;0.08999999999999999667
3.75;38.75;-0.1000000000000000056
3.75;41.25;-0.07000000000000000666
3.75;43.75;-0.1000000000000000056
3.75;46.25;-0.1000000000000000056
3.75;48.75;-0.08999999999999999667
3.75;51.25;-0.05999999999999999778
3.75;53.75;-0.05999999999999999778
3.75;56.25;-0.08000000000000000167
3.75;58.75;-0.07000000000000000666
3.75;61.25;-0.08999999999999999667
3.75;63.75;0.1199999999999999956
3.75;66.25;-0.1199999999999999956
3.75;68.75;0.1300000000000000044
3.75;71.25;0.1300000000000000044
3.75;73.75;-0.08000000000000000167
3.75;76.25;-0.08999999999999999667
3.75;78.75;0.1100000000000000006
3.75;81.25;-0.08000000000000000167
3.75;83.75;-0.08999999999999999667
3.75;86.25;-0.08999999999999999667
3.75;88.75;-0.08999999999999999667
3.75;91.25;-0.08000000000000000167
3.75;93.75;0.1100000000000000006
3.75;96.25;-0.1000000000000000056
3.75;98.75;0.08999999999999999667
3.75;101.25;-0.08000000000000000167
3.75;103.75;0.08000000000000000167
3.75;106.25;-0.07000000000000000666
3.75;108.75;0.08999999999999999667
3.75;111.25;0.1000000000000000056
3.75;113.75;-0.08000000000000000167
3.75;116.25;0.08999999999999999667
3.75;118.75;0.1100000000000000006
3.75;121.25;-0.08000000000000000167
3.75;123.75;0.07000000000000000666
3.75;126.25;0.08000000000000000167
3.75;128.75;0.1000000000000000056
3.75;131.25;-0.08000000000000000167
3.75;133.75;0.1400000000000000133
3.75;136.25;0.1600000000000000033
3.75;138.75;0.1700000000000000122
3.75;141.25;0.1900000000000000022
3.75;143.75;0.08000000000000000167
3.75;146.25;0.08000000000000000167
3.75;148.75;0.08999999999999999667
3.75;151.25;-0.08000000000000000167
3.75;153.75;-0.08000000000000000167
3.75;156.25;-0.1100000000000000006
3.75;158.75;-0.05999999999999999778
3.75;161.25;-0.05999999999999999778
3.75;163.75;0.05000000000000000278
3.75;166.25;-0.08999999999999999667
3.75;168.75;-0.08000000000000000167
3.75;171.25;-0.07000000000000000666
3.75;173.75;0.08000000000000000167
3.75;176.25;-0.08999999999999999667
3.75;178.75;0.08999999999999999667
3.75;181.25;0.08000000000000000167
3.75;183.75;0.08999999999999999667
3.75;186.25;0.1100000000000000006
3.75;188.75;0.08000000000000000167
3.75;191.25;0.05999999999999999778
3.75;193.75;-0.05000000000000000278
3.75;196.25;0.07000000000000000666
3.75;198.75;-0.08000000000000000167
3.75;201.25;-0.05000000000000000278
3.75;203.75;-0.05999999999999999778
3.75;206.25;-0.08999999999999999667
3.75;208.75;-0.08999999999999999667
3.75;211.25;-0.1499999999999999944
3.75;213.75;-0.1400000000000000133
3.75;216.25;-0.1400000000000000133
3.75;218.75;-0.2000000000000000111
3.75;221.25;-0.2099999999999999922
3.75;223.75;-0.1400000000000000133
3.75;226.25;-0.1799999999999999933
3.75;228.75;-0.2099999999999999922
3.75;231.25;-0.2399999999999999911
3.75;233.75;-0.2700000000000000178
3.75;236.25;-0.2999999999999999889
3.75;238.75;-0.2899999999999999800
3.75;241.25;-0.2600000000000000089
3.75;243.75;-0.2500000000000000000
3.75;246.25;-0.2200000000000000011
3.75;248.75;-0.1900000000000000022
3.75;251.25;-0.2099999999999999922
3.75;253.75;-0.2200000000000000011
3.75;256.25;-0.1900000000000000022
3.75;258.75;-0.1799999999999999933
3.75;261.25;0.1400000000000000133
3.75;263.75;-0.1000000000000000056
3.75;266.25;-0.08000000000000000167
3.75;268.75;-0.1100000000000000006
3.75;271.25;-0.07000000000000000666
3.75;273.75;-0.08000000000000000167
3.75;276.25;0.1400000000000000133
3.75;278.75;-0.08999999999999999667
3.75;281.25;0.05999999999999999778
3.75;283.75;0.05999999999999999778
3.75;286.25;0.08000000000000000167
3.75;288.75;-0.07000000000000000666
3.75;291.25;-0.08999999999999999667
3.75;293.75;-0.1000000000000000056
3.75;296.25;0.08000000000000000167
3.75;298.75;-0.05000000000000000278
3.75;301.25;0.1000000000000000056
3.75;303.75;-0.08000000000000000167
3.75;306.25;-0.05000000000000000278
3.75;308.75;0.05000000000000000278
3.75;311.25;-0.05999999999999999778
3.75;313.75;-0.07000000000000000666
3.75;316.25;-0.07000000000000000666
3.75;318.75;0.1100000000000000006
3.75;321.25;0.08000000000000000167
3.75;323.75;-0.1100000000000000006
3.75;326.25;-0.07000000000000000666
3.75;328.75;0.07000000000000000666
3.75;331.25;-0.05999999999999999778
3.75;333.75;-0.08000000000000000167
3.75;336.25;-0.08000000000000000167
3.75;338.75;0.1199999999999999956
3.75;341.25;0.08999999999999999667
3.75;343.75;0.08999999999999999667
3.75;346.25;0.1100000000000000006
3.75;348.75;-0.08000000000000000167
3.75;351.25;0.1100000000000000006
3.75;353.75;-0.1100000000000000006
3.75;356.25;-0.1000000000000000056
3.75;358.75;-0.08000000000000000167
6.25;1.25;0.1000000000000000056
6.25;3.75;-0.1100000000000000006
6.25;6.25;-0.07000000000000000666
6.25;8.75;-0.07000000000000000666
6.25;11.25;-0.08000000000000000167
6.25;13.75;-0.08000000000000000167
6.25;16.25;0.08000000000000000167
6.25;18.75;0.08999999999999999667
6.25;21.25;-0.1300000000000000044
6.25;23.75;-0.1199999999999999956
6.25;26.25;-0.1300000000000000044
6.25;28.75;0.08999999999999999667
6.25;31.25;-0.1100000000000000006
6.25;33.75;0.1400000000000000133
6.25;36.25;-0.1100000000000000006
6.25;38.75;-0.05999999999999999778
6.25;41.25;0.1300000000000000044
6.25;43.75;-0.1199999999999999956
6.25;46.25;-0.08999999999999999667
6.25;48.75;-0.08999999999999999667
6.25;51.25;-0.1100000000000000006
6.25;53.75;-0.08000000000000000167
6.25;56.25;-0.1000000000000000056
6.25;58.75;0.1199999999999999956
6.25;61.25;0.1000000000000000056
6.25;63.75;0.08000000000000000167
6.25;66.25;-0.1000000000000000056
6.25;68.75;-0.1199999999999999956
6.25;71.25;-0.08999999999999999667
6.25;73.75;-0.08999999999999999667
6.25;76.25;-0.1000000000000000056
6.25;78.75;0.1100000000000000006
6.25;81.25;0.08000000000000000167
6.25;83.75;0.1000000000000000056
6.25;86.25;-0.1000000000000000056
6.25;88.75;0.08999999999999999667
6.25;91.25;0.07000000000000000666
6.25;93.75;-0.08999999999999999667
6.25;96.25;0.1199999999999999956
6.25;98.75;0.1300000000000000044
6.25;101.25;0.1000000000000000056
6.25;103.75;0.07000000000000000666
6.25;106.25;-0.05000000000000000278
6.25;108.75;-0.04000000000000000083
6.25;111.25;0.08999999999999999667
6.25;113.75;-0.08000000000000000167
6.25;116.25;-0.1000000000000000056
6.25;118.75;-0.08000000000000000167
6.25;121.25;0.1000000000000000056
6.25;123.75;-0.07000000000000000666
6.25;126.25;-0.08000000000000000167
6.25;128.75;-0.05000000000000000278
6.25;131.25;0.1300000000000000044
6.25;133.75;0.1900000000000000022
6.25;136.25;0.05999999999999999778
6.25;138.75;0.1700000000000000122
6.25;141.25;0.1600000000000000033
6.25;143.75;-0.04000000000000000083
6.25;146.25;-0.05999999999999999778
6.25;148.75;0.05999999999999999778
6.25;151.25;-0.1100000000000000006
6.25;153.75;-0.05999999999999999778
6.25;156.25;0.05000000000000000278
6.25;158.75;-0.08000000000000000167
6.25;161.25;-0.1000000000000000056
